"gene_id","rank"
"ENSG00000286548",84
"ENSG00000171488",85
"ENSG00000171492",86
"ENSG00000162669",87
"ENSG00000097046",88
"ENSG00000162676",89
"ENSG00000137962",90
"ENSG00000226026",91
"ENSG00000228971",92
"ENSG00000117600",93
"ENSG00000079335",94
"ENSG00000162692",95
"ENSG00000162631",96
"ENSG00000134215",97
"ENSG00000226822",98
"ENSG00000162636",99
"ENSG00000259834",100
"ENSG00000143119",101
"ENSG00000171385",102
"ENSG00000231246",103
"ENSG00000143079",104
"ENSG00000134245",105
"ENSG00000134242",106
"ENSG00000134198",107
"ENSG00000134259",108
"ENSG00000163393",109
"ENSG00000163399",110
"ENSG00000116824",111
"ENSG00000134258",112
"ENSG00000092607",113
"ENSG00000224238",114
"ENSG00000134240",115
"ENSG00000188610",116
"ENSG00000227082",117
"ENSG00000196369",118
"ENSG00000117281",119
"ENSG00000265972",120
"ENSG00000237188",121
"ENSG00000131781",122
"ENSG00000265107",123
"ENSG00000197747",124
"ENSG00000237975",125
"ENSG00000197956",126
"ENSG00000160789",127
"ENSG00000196189",128
"ENSG00000183856",129
"ENSG00000160856",130
"ENSG00000163534",131
"ENSG00000183853",132
"ENSG00000158481",133
"ENSG00000163564",134
"ENSG00000163565",135
"ENSG00000163568",136
"ENSG00000228560",137
"ENSG00000132693",138
"ENSG00000181036",139
"ENSG00000162739",140
"ENSG00000066294",141
"ENSG00000117090",142
"ENSG00000026751",143
"ENSG00000158859",144
"ENSG00000143226",145
"ENSG00000162747",146
"ENSG00000198929",147
"ENSG00000117143",148
"ENSG00000162733",149
"ENSG00000143248",150
"ENSG00000185630",151
"ENSG00000143195",152
"ENSG00000143167",153
"ENSG00000198821",154
"ENSG00000198771",155
"ENSG00000228697",156
"ENSG00000143196",157
"ENSG00000188404",158
"ENSG00000235303",159
"ENSG00000231424",160
"ENSG00000117501",161
"ENSG00000094963",162
"ENSG00000197959",163
"ENSG00000230630",164
"ENSG00000180999",165
"ENSG00000224228",166
"ENSG00000227373",167
"ENSG00000235750",168
"ENSG00000236021",169
"ENSG00000116183",170
"ENSG00000152092",171
"ENSG00000224968",172
"ENSG00000224687",173
"ENSG00000075391",174
"ENSG00000143340",175
"ENSG00000116260",176
"ENSG00000228918",177
"ENSG00000135821",178
"ENSG00000121446",179
"ENSG00000135838",180
"ENSG00000058085",181
"ENSG00000143344",182
"ENSG00000116667",183
"ENSG00000135842",184
"ENSG00000143341",185
"ENSG00000116690",186
"ENSG00000116711",187
"ENSG00000230426",188
"ENSG00000150681",189
"ENSG00000090104",190
"ENSG00000127074",191
"ENSG00000116741",192
"ENSG00000227240",193
"ENSG00000162687",194
"ENSG00000134365",195
"ENSG00000066279",196
"ENSG00000287989",197
"ENSG00000081237",198
"ENSG00000229989",199
"ENSG00000231718",200
"ENSG00000118193",201
"ENSG00000134369",202
"ENSG00000163435",203
"ENSG00000163485",204
"ENSG00000133048",205
"ENSG00000159388",206
"ENSG00000143839",207
"ENSG00000163531",208
"ENSG00000286619",209
"ENSG00000276600",210
"ENSG00000263961",211
"ENSG00000266028",212
"ENSG00000266094",213
"ENSG00000136634",214
"ENSG00000162897",215
"ENSG00000196352",216
"ENSG00000203710",217
"ENSG00000076356",218
"ENSG00000227591",219
"ENSG00000123689",220
"ENSG00000082512",221
"ENSG00000143476",222
"ENSG00000225233",223
"ENSG00000228255",224
"ENSG00000230461",225
"ENSG00000283518",226
"ENSG00000152104",227
"ENSG00000117724",228
"ENSG00000082482",229
"ENSG00000196482",230
"ENSG00000162814",231
"ENSG00000228063",232
"ENSG00000116141",233
"ENSG00000257551",234
"ENSG00000143507",235
"ENSG00000238042",236
"ENSG00000236230",237
"ENSG00000226601",238
"ENSG00000143502",239
"ENSG00000234476",240
"ENSG00000154380",241
"ENSG00000183814",242
"ENSG00000287627",243
"ENSG00000203685",244
"ENSG00000143772",245
"ENSG00000143816",246
"ENSG00000162946",247
"ENSG00000116991",248
"ENSG00000286774",249
"ENSG00000135749",250
"ENSG00000143674",251
"ENSG00000135750",252
"ENSG00000183780",253
"ENSG00000228044",254
"ENSG00000230628",255
"ENSG00000077585",256
"ENSG00000198626",257
"ENSG00000133019",258
"ENSG00000233355",259
"ENSG00000180875",260
"ENSG00000117009",261
"ENSG00000162843",262
"ENSG00000180287",263
"ENSG00000117020",264
"ENSG00000162849",265
"ENSG00000162711",266
"ENSG00000235749",267
"ENSG00000130508",268
"ENSG00000151360",269
"ENSG00000214866",270
"ENSG00000151692",271
"ENSG00000236790",272
"ENSG00000143797",273
"ENSG00000151693",274
"ENSG00000134317",275
"ENSG00000171848",276
"ENSG00000115758",277
"ENSG00000224184",278
"ENSG00000225649",279
"ENSG00000285876",280
"ENSG00000162981",281
"ENSG00000287291",282
"ENSG00000197872",283
"ENSG00000170745",284
"ENSG00000287881",285
"ENSG00000234378",286
"ENSG00000233005",287
"ENSG00000235537",288
"ENSG00000232451",289
"ENSG00000119771",290
"ENSG00000119782",291
"ENSG00000138031",292
"ENSG00000138028",293
"ENSG00000115295",294
"ENSG00000233862",295
"ENSG00000158089",296
"ENSG00000013016",297
"ENSG00000158125",298
"ENSG00000152689",299
"ENSG00000228262",300
"ENSG00000285754",301
"ENSG00000232153",302
"ENSG00000226994",303
"ENSG00000150938",304
"ENSG00000115828",305
"ENSG00000237803",306
"ENSG00000227028",307
"ENSG00000183023",308
"ENSG00000152527",309
"ENSG00000230773",310
"ENSG00000138039",311
"ENSG00000282890",312
"ENSG00000179915",313
"ENSG00000228033",314
"ENSG00000177994",315
"ENSG00000214595",316
"ENSG00000115380",317
"ENSG00000055813",318
"ENSG00000285755",319
"ENSG00000233723",320
"ENSG00000271955",321
"ENSG00000228590",322
"ENSG00000119866",323
"ENSG00000226622",324
"ENSG00000169764",325
"ENSG00000197329",326
"ENSG00000223935",327
"ENSG00000179833",328
"ENSG00000143995",329
"ENSG00000235885",330
"ENSG00000115956",331
"ENSG00000163219",332
"ENSG00000163217",333
"ENSG00000169604",334
"ENSG00000196975",335
"ENSG00000087338",336
"ENSG00000233060",337
"ENSG00000163235",338
"ENSG00000236469",339
"ENSG00000135636",340
"ENSG00000159399",341
"ENSG00000115353",342
"ENSG00000270571",343
"ENSG00000176204",344
"ENSG00000042493",345
"ENSG00000115523",346
"ENSG00000068615",347
"ENSG00000222041",348
"ENSG00000211592",349
"ENSG00000233757",350
"ENSG00000232931",351
"ENSG00000174501",352
"ENSG00000040933",353
"ENSG00000196872",354
"ENSG00000144218",355
"ENSG00000170500",356
"ENSG00000196460",357
"ENSG00000115590",358
"ENSG00000115598",359
"ENSG00000115602",360
"ENSG00000115604",361
"ENSG00000115607",362
"ENSG00000115641",363
"ENSG00000071051",364
"ENSG00000144057",365
"ENSG00000225328",366
"ENSG00000135960",367
"ENSG00000172985",368
"ENSG00000169679",369
"ENSG00000172965",370
"ENSG00000153094",371
"ENSG00000280878",372
"ENSG00000153208",373
"ENSG00000125538",374
"ENSG00000136689",375
"ENSG00000175497",376
"ENSG00000019169",377
"ENSG00000163075",378
"ENSG00000144118",379
"ENSG00000074047",380
"ENSG00000286481",381
"ENSG00000136732",382
"ENSG00000229536",383
"ENSG00000136002",384
"ENSG00000183840",385
"ENSG00000152127",386
"ENSG00000152128",387
"ENSG00000144229",388
"ENSG00000228043",389
"ENSG00000168702",390
"ENSG00000075884",391
"ENSG00000228655",392
"ENSG00000231758",393
"ENSG00000257277",394
"ENSG00000121964",395
"ENSG00000169554",396
"ENSG00000238057",397
"ENSG00000226674",398
"ENSG00000168280",399
"ENSG00000150556",400
"ENSG00000187123",401
"ENSG00000162947",402
"ENSG00000230645",403
"ENSG00000115963",404
"ENSG00000182389",405
"ENSG00000286234",406
"ENSG00000157827",407
"ENSG00000162989",408
"ENSG00000226383",409
"ENSG00000115165",410
"ENSG00000123612",411
"ENSG00000007001",412
"ENSG00000270557",413
"ENSG00000153237",414
"ENSG00000115183",415
"ENSG00000224467",416
"ENSG00000144290",417
"ENSG00000078098",418
"ENSG00000182263",419
"ENSG00000169507",420
"ENSG00000153253",421
"ENSG00000136531",422
"ENSG00000136546",423
"ENSG00000198648",424
"ENSG00000163072",425
"ENSG00000152253",426
"ENSG00000091409",427
"ENSG00000225205",428
"ENSG00000115935",429
"ENSG00000128656",430
"ENSG00000236501",431
"ENSG00000079156",432
"ENSG00000155657",433
"ENSG00000287149",434
"ENSG00000163492",435
"ENSG00000234663",436
"ENSG00000115232",437
"ENSG00000150722",438
"ENSG00000115252",439
"ENSG00000162998",440
"ENSG00000287621",441
"ENSG00000170396",442
"ENSG00000286797",443
"ENSG00000227227",444
"ENSG00000144369",445
"ENSG00000064989",446
"ENSG00000144366",447
"ENSG00000168542",448
"ENSG00000204262",449
"ENSG00000115419",450
"ENSG00000138378",451
"ENSG00000168497",452
"ENSG00000233766",453
"ENSG00000144339",454
"ENSG00000225539",455
"ENSG00000118997",456
"ENSG00000081320",457
"ENSG00000272211",458
"ENSG00000138411",459
"ENSG00000162944",460
"ENSG00000115896",461
"ENSG00000119042",462
"ENSG00000222035",463
"ENSG00000138439",464
"ENSG00000173166",465
"ENSG00000163600",466
"ENSG00000118257",467
"ENSG00000114948",468
"ENSG00000229321",469
"ENSG00000118263",470
"ENSG00000223725",471
"ENSG00000144407",472
"ENSG00000078018",473
"ENSG00000234281",474
"ENSG00000178568",475
"ENSG00000273118",476
"ENSG00000030419",477
"ENSG00000197585",478
"ENSG00000229267",479
"ENSG00000115414",480
"ENSG00000237525",481
"ENSG00000235770",482
"ENSG00000144583",483
"ENSG00000115457",484
"ENSG00000236886",485
"ENSG00000231672",486
"ENSG00000018280",487
"ENSG00000229525",488
"ENSG00000116106",489
"ENSG00000152049",490
"ENSG00000135905",491
"ENSG00000169047",492
"ENSG00000081052",493
"ENSG00000169031",494
"ENSG00000232023",495
"ENSG00000163053",496
"ENSG00000227033",497
"ENSG00000066248",498
"ENSG00000168918",499
"ENSG00000224814",500
"ENSG00000144481",501
"ENSG00000235726",502
"ENSG00000227252",503
"ENSG00000163359",504
"ENSG00000233608",505
"ENSG00000134121",506
"ENSG00000224957",507
"ENSG00000134115",508
"ENSG00000144619",509
"ENSG00000237990",510
"ENSG00000091181",511
"ENSG00000223727",512
"ENSG00000235978",513
"ENSG00000189229",514
"ENSG00000196277",515
"ENSG00000236202",516
"ENSG00000270207",517
"ENSG00000227110",518
"ENSG00000071282",519
"ENSG00000196639",520
"ENSG00000285906",521
"ENSG00000132170",522
"ENSG00000144711",523
"ENSG00000131389",524
"ENSG00000154783",525
"ENSG00000131370",526
"ENSG00000183960",527
"ENSG00000287069",528
"ENSG00000231304",529
"ENSG00000151789",530
"ENSG00000223351",531
"ENSG00000228791",532
"ENSG00000237838",533
"ENSG00000077092",534
"ENSG00000163491",535
"ENSG00000033867",536
"ENSG00000144642",537
"ENSG00000203506",538
"ENSG00000144645",539
"ENSG00000173705",540
"ENSG00000153558",541
"ENSG00000172995",542
"ENSG00000144681",543
"ENSG00000144668",544
"ENSG00000235257",545
"ENSG00000168356",546
"ENSG00000280739",547
"ENSG00000231873",548
"ENSG00000168038",549
"ENSG00000114812",550
"ENSG00000232354",551
"ENSG00000144649",552
"ENSG00000163808",553
"ENSG00000163814",554
"ENSG00000163818",555
"ENSG00000160801",556
"ENSG00000010327",557
"ENSG00000157388",558
"ENSG00000163947",559
"ENSG00000163666",560
"ENSG00000163687",561
"ENSG00000163689",562
"ENSG00000163630",563
"ENSG00000241359",564
"ENSG00000163637",565
"ENSG00000163638",566
"ENSG00000241158",567
"ENSG00000241684",568
"ENSG00000144749",569
"ENSG00000288039",570
"ENSG00000183662",571
"ENSG00000114541",572
"ENSG00000187098",573
"ENSG00000243083",574
"ENSG00000121440",575
"ENSG00000242741",576
"ENSG00000185008",577
"ENSG00000169855",578
"ENSG00000243694",579
"ENSG00000242009",580
"ENSG00000239440",581
"ENSG00000175161",582
"ENSG00000281392",583
"ENSG00000044524",584
"ENSG00000251088",585
"ENSG00000239462",586
"ENSG00000144810",587
"ENSG00000287378",588
"ENSG00000144820",589
"ENSG00000154175",590
"ENSG00000144815",591
"ENSG00000170044",592
"ENSG00000170017",593
"ENSG00000114423",594
"ENSG00000242759",595
"ENSG00000243701",596
"ENSG00000239828",597
"ENSG00000114455",598
"ENSG00000144821",599
"ENSG00000163519",600
"ENSG00000114487",601
"ENSG00000241224",602
"ENSG00000228980",603
"ENSG00000242029",604
"ENSG00000242242",605
"ENSG00000153283",606
"ENSG00000172139",607
"ENSG00000091972",608
"ENSG00000186265",609
"ENSG00000240057",610
"ENSG00000144857",611
"ENSG00000072858",612
"ENSG00000241490",613
"ENSG00000242880",614
"ENSG00000185565",615
"ENSG00000144847",616
"ENSG00000031081",617
"ENSG00000175697",618
"ENSG00000163430",619
"ENSG00000051341",620
"ENSG00000163833",621
"ENSG00000180353",622
"ENSG00000145088",623
"ENSG00000114013",624
"ENSG00000036828",625
"ENSG00000173175",626
"ENSG00000160145",627
"ENSG00000082781",628
"ENSG00000173706",629
"ENSG00000114544",630
"ENSG00000287232",631
"ENSG00000074416",632
"ENSG00000244300",633
"ENSG00000004399",634
"ENSG00000206384",635
"ENSG00000248724",636
"ENSG00000144868",637
"ENSG00000154917",638
"ENSG00000174640",639
"ENSG00000154928",640
"ENSG00000168917",641
"ENSG00000158258",642
"ENSG00000069849",643
"ENSG00000120756",644
"ENSG00000144935",645
"ENSG00000163710",646
"ENSG00000181804",647
"ENSG00000181744",648
"ENSG00000243415",649
"ENSG00000240032",650
"ENSG00000152952",651
"ENSG00000163746",652
"ENSG00000153002",653
"ENSG00000169908",654
"ENSG00000169903",655
"ENSG00000018408",656
"ENSG00000206199",657
"ENSG00000243944",658
"ENSG00000287688",659
"ENSG00000244265",660
"ENSG00000163646",661
"ENSG00000174946",662
"ENSG00000174944",663
"ENSG00000181631",664
"ENSG00000169313",665
"ENSG00000198829",666
"ENSG00000229619",667
"ENSG00000196549",668
"ENSG00000240875",669
"ENSG00000243176",670
"ENSG00000197415",671
"ENSG00000178053",672
"ENSG00000283154",673
"ENSG00000151967",674
"ENSG00000179674",675
"ENSG00000163590",676
"ENSG00000244128",677
"ENSG00000174776",678
"ENSG00000085276",679
"ENSG00000163577",680
"ENSG00000163581",681
"ENSG00000154310",682
"ENSG00000287899",683
"ENSG00000223387",684
"ENSG00000144959",685
"ENSG00000114346",686
"ENSG00000169760",687
"ENSG00000223715",688
"ENSG00000231574",689
"ENSG00000223930",690
"ENSG00000197584",691
"ENSG00000237978",692
"ENSG00000172667",693
"ENSG00000114450",694
"ENSG00000058056",695
"ENSG00000284862",696
"ENSG00000285336",697
"ENSG00000242808",698
"ENSG00000176597",699
"ENSG00000172578",700
"ENSG00000187068",701
"ENSG00000073803",702
"ENSG00000073792",703
"ENSG00000244405",704
"ENSG00000058866",705
"ENSG00000073849",706
"ENSG00000073282",707
"ENSG00000090530",708
"ENSG00000113946",709
"ENSG00000228730",710
"ENSG00000114279",711
"ENSG00000180611",712
"ENSG00000127249",713
"ENSG00000229964",714
"ENSG00000114315",715
"ENSG00000145014",716
"ENSG00000184985",717
"ENSG00000163995",718
"ENSG00000287154",719
"ENSG00000249631",720
"ENSG00000250634",721
"ENSG00000249988",722
"ENSG00000248360",723
"ENSG00000004468",724
"ENSG00000007062",725
"ENSG00000169744",726
"ENSG00000109805",727
"ENSG00000286046",728
"ENSG00000145147",729
"ENSG00000185774",730
"ENSG00000248837",731
"ENSG00000250137",732
"ENSG00000091490",733
"ENSG00000250064",734
"ENSG00000169851",735
"ENSG00000249678",736
"ENSG00000250954",737
"ENSG00000250723",738
"ENSG00000197057",739
"ENSG00000174145",740
"ENSG00000121895",741
"ENSG00000109790",742
"ENSG00000134962",743
"ENSG00000109814",744
"ENSG00000168421",745
"ENSG00000064042",746
"ENSG00000188848",747
"ENSG00000285454",748
"ENSG00000124406",749
"ENSG00000215203",750
"ENSG00000163285",751
"ENSG00000151834",752
"ENSG00000074966",753
"ENSG00000135605",754
"ENSG00000072201",755
"ENSG00000134853",756
"ENSG00000157404",757
"ENSG00000128052",758
"ENSG00000109265",759
"ENSG00000163453",760
"ENSG00000245067",761
"ENSG00000250333",762
"ENSG00000150471",763
"ENSG00000249413",764
"ENSG00000287383",765
"ENSG00000035720",766
"ENSG00000087128",767
"ENSG00000173597",768
"ENSG00000080493",769
"ENSG00000156140",770
"ENSG00000081051",771
"ENSG00000169429",772
"ENSG00000163739",773
"ENSG00000163738",774
"ENSG00000124882",775
"ENSG00000109321",776
"ENSG00000169245",777
"ENSG00000287401",778
"ENSG00000249036",779
"ENSG00000138759",780
"ENSG00000138772",781
"ENSG00000249307",782
"ENSG00000250334",783
"ENSG00000145284",784
"ENSG00000145287",785
"ENSG00000138678",786
"ENSG00000163624",787
"ENSG00000138639",788
"ENSG00000109339",789
"ENSG00000163629",790
"ENSG00000145283",791
"ENSG00000152583",792
"ENSG00000249001",793
"ENSG00000185477",794
"ENSG00000251095",795
"ENSG00000145335",796
"ENSG00000138722",797
"ENSG00000184305",798
"ENSG00000138696",799
"ENSG00000182168",800
"ENSG00000168785",801
"ENSG00000263923",802
"ENSG00000246090",803
"ENSG00000248676",804
"ENSG00000070190",805
"ENSG00000164035",806
"ENSG00000286150",807
"ENSG00000153064",808
"ENSG00000138821",809
"ENSG00000109323",810
"ENSG00000138778",811
"ENSG00000251577",812
"ENSG00000245384",813
"ENSG00000248242",814
"ENSG00000248373",815
"ENSG00000138780",816
"ENSG00000168743",817
"ENSG00000155011",818
"ENSG00000164023",819
"ENSG00000245293",820
"ENSG00000138795",821
"ENSG00000232021",822
"ENSG00000164089",823
"ENSG00000188517",824
"ENSG00000247950",825
"ENSG00000005059",826
"ENSG00000170522",827
"ENSG00000138792",828
"ENSG00000174749",829
"ENSG00000145365",830
"ENSG00000145362",831
"ENSG00000180801",832
"ENSG00000164100",833
"ENSG00000172403",834
"ENSG00000172399",835
"ENSG00000250938",836
"ENSG00000138738",837
"ENSG00000050730",838
"ENSG00000138741",839
"ENSG00000287692",840
"ENSG00000138685",841
"ENSG00000164056",842
"ENSG00000249464",843
"ENSG00000261083",844
"ENSG00000196159",845
"ENSG00000286251",846
"ENSG00000249618",847
"ENSG00000251388",848
"ENSG00000251199",849
"ENSG00000251632",850
"ENSG00000250195",851
"ENSG00000109436",852
"ENSG00000170153",853
"ENSG00000248810",854
"ENSG00000164136",855
"ENSG00000109452",856
"ENSG00000249806",857
"ENSG00000250326",858
"ENSG00000250969",859
"ENSG00000109458",860
"ENSG00000251600",861
"ENSG00000285783",862
"ENSG00000164161",863
"ENSG00000151612",864
"ENSG00000151617",865
"ENSG00000071205",866
"ENSG00000287292",867
"ENSG00000234828",868
"ENSG00000250905",869
"ENSG00000170390",870
"ENSG00000164142",871
"ENSG00000250706",872
"ENSG00000137460",873
"ENSG00000121211",874
"ENSG00000137462",875
"ENSG00000280241",876
"ENSG00000164114",877
"ENSG00000164116",878
"ENSG00000061918",879
"ENSG00000109738",880
"ENSG00000286133",881
"ENSG00000286862",882
"ENSG00000287226",883
"ENSG00000248429",884
"ENSG00000171509",885
"ENSG00000168843",886
"ENSG00000145416",887
"ENSG00000109472",888
"ENSG00000038295",889
"ENSG00000196104",890
"ENSG00000129116",891
"ENSG00000174473",892
"ENSG00000245213",893
"ENSG00000109586",894
"ENSG00000164107",895
"ENSG00000237125",896
"ENSG00000250708",897
"ENSG00000251216",898
"ENSG00000248174",899
"ENSG00000150625",900
"ENSG00000150627",901
"ENSG00000150630",902
"ENSG00000109674",903
"ENSG00000250131",904
"ENSG00000251504",905
"ENSG00000218336",906
"ENSG00000173320",907
"ENSG00000151725",908
"ENSG00000251139",909
"ENSG00000154553",910
"ENSG00000083857",911
"ENSG00000245685",912
"ENSG00000174358",913
"ENSG00000248677",914
"ENSG00000251365",915
"ENSG00000288002",916
"ENSG00000112902",917
"ENSG00000164236",918
"ENSG00000169862",919
"ENSG00000248131",920
"ENSG00000248457",921
"ENSG00000039139",922
"ENSG00000145569",923
"ENSG00000154122",924
"ENSG00000183580",925
"ENSG00000248150",926
"ENSG00000145555",927
"ENSG00000176788",928
"ENSG00000286751",929
"ENSG00000253766",930
"ENSG00000154162",931
"ENSG00000248874",932
"ENSG00000286134",933
"ENSG00000250337",934
"ENSG00000254138",935
"ENSG00000113361",936
"ENSG00000133401",937
"ENSG00000113389",938
"ENSG00000250697",939
"ENSG00000151388",940
"ENSG00000113494",941
"ENSG00000168685",942
"ENSG00000164188",943
"ENSG00000079215",944
"ENSG00000274441",945
"ENSG00000248587",946
"ENSG00000168621",947
"ENSG00000248461",948
"ENSG00000164318",949
"ENSG00000113594",950
"ENSG00000244968",951
"ENSG00000082074",952
"ENSG00000112936",953
"ENSG00000182836",954
"ENSG00000083720",955
"ENSG00000112964",956
"ENSG00000286271",957
"ENSG00000177453",958
"ENSG00000112972",959
"ENSG00000070193",960
"ENSG00000248464",961
"ENSG00000251141",962
"ENSG00000164588",963
"ENSG00000170571",964
"ENSG00000151883",965
"ENSG00000164171",966
"ENSG00000272123",967
"ENSG00000134363",968
"ENSG00000185305",969
"ENSG00000113088",970
"ENSG00000145649",971
"ENSG00000164512",972
"ENSG00000250961",973
"ENSG00000145632",974
"ENSG00000152932",975
"ENSG00000113448",976
"ENSG00000035499",977
"ENSG00000164181",978
"ENSG00000249279",979
"ENSG00000248285",980
"ENSG00000186479",981
"ENSG00000049192",982
"ENSG00000123219",983
"ENSG00000251391",984
"ENSG00000286062",985
"ENSG00000069020",986
"ENSG00000249364",987
"ENSG00000250421",988
"ENSG00000249335",989
"ENSG00000250387",990
"ENSG00000131711",991
"ENSG00000178175",992
"ENSG00000249085",993
"ENSG00000198780",994
"ENSG00000249856",995
"ENSG00000176928",996
"ENSG00000171643",997
"ENSG00000145708",998
"ENSG00000250802",999
"ENSG00000113231",1000
"ENSG00000145685",1001
"ENSG00000113273",1002
"ENSG00000152413",1003
"ENSG00000152380",1004
"ENSG00000113319",1005
"ENSG00000145687",1006
"ENSG00000152422",1007
"ENSG00000038427",1008
"ENSG00000249835",1009
"ENSG00000287862",1010
"ENSG00000081189",1011
"ENSG00000248309",1012
"ENSG00000164199",1013
"ENSG00000248323",1014
"ENSG00000113369",1015
"ENSG00000281357",1016
"ENSG00000286121",1017
"ENSG00000249776",1018
"ENSG00000237187",1019
"ENSG00000175745",1020
"ENSG00000175471",1021
"ENSG00000145757",1022
"ENSG00000251513",1023
"ENSG00000250331",1024
"ENSG00000248202",1025
"ENSG00000247877",1026
"ENSG00000113532",1027
"ENSG00000173930",1028
"ENSG00000145730",1029
"ENSG00000251027",1030
"ENSG00000184349",1031
"ENSG00000186952",1032
"ENSG00000152495",1033
"ENSG00000246859",1034
"ENSG00000129595",1035
"ENSG00000232633",1036
"ENSG00000286839",1037
"ENSG00000080709",1038
"ENSG00000092421",1039
"ENSG00000248663",1040
"ENSG00000249797",1041
"ENSG00000249494",1042
"ENSG00000145779",1043
"ENSG00000184838",1044
"ENSG00000250803",1045
"ENSG00000061455",1046
"ENSG00000168916",1047
"ENSG00000248752",1048
"ENSG00000250602",1049
"ENSG00000113368",1050
"ENSG00000173926",1051
"ENSG00000145794",1052
"ENSG00000250603",1053
"ENSG00000064651",1054
"ENSG00000138829",1055
"ENSG00000251680",1056
"ENSG00000198108",1057
"ENSG00000239642",1058
"ENSG00000224186",1059
"ENSG00000145832",1060
"ENSG00000112981",1061
"ENSG00000158402",1062
"ENSG00000158458",1063
"ENSG00000245146",1064
"ENSG00000120318",1065
"ENSG00000231185",1066
"ENSG00000113578",1067
"ENSG00000145819",1068
"ENSG00000226272",1069
"ENSG00000183775",1070
"ENSG00000251031",1071
"ENSG00000250842",1072
"ENSG00000186314",1073
"ENSG00000156463",1074
"ENSG00000156475",1075
"ENSG00000113657",1076
"ENSG00000133710",1077
"ENSG00000247199",1078
"ENSG00000164270",1079
"ENSG00000250072",1080
"ENSG00000157510",1081
"ENSG00000249669",1082
"ENSG00000070808",1083
"ENSG00000019582",1084
"ENSG00000237693",1085
"ENSG00000113140",1086
"ENSG00000286749",1087
"ENSG00000164574",1088
"ENSG00000170624",1089
"ENSG00000145850",1090
"ENSG00000135077",1091
"ENSG00000113263",1092
"ENSG00000253980",1093
"ENSG00000276778",1094
"ENSG00000164330",1095
"ENSG00000283413",1096
"ENSG00000254186",1097
"ENSG00000072571",1098
"ENSG00000145934",1099
"ENSG00000113645",1100
"ENSG00000184347",1101
"ENSG00000134516",1102
"ENSG00000204767",1103
"ENSG00000043462",1104
"ENSG00000182132",1105
"ENSG00000094755",1106
"ENSG00000204764",1107
"ENSG00000072786",1108
"ENSG00000174705",1109
"ENSG00000214357",1110
"ENSG00000113739",1111
"ENSG00000113749",1112
"ENSG00000170085",1113
"ENSG00000074276",1114
"ENSG00000050767",1115
"ENSG00000087116",1116
"ENSG00000131459",1117
"ENSG00000113303",1118
"ENSG00000165810",1119
"ENSG00000137265",1120
"ENSG00000286785",1121
"ENSG00000170542",1122
"ENSG00000124491",1123
"ENSG00000153162",1124
"ENSG00000234763",1125
"ENSG00000111846",1126
"ENSG00000153157",1127
"ENSG00000197977",1128
"ENSG00000247925",1129
"ENSG00000111859",1130
"ENSG00000111863",1131
"ENSG00000229896",1132
"ENSG00000078401",1133
"ENSG00000112137",1134
"ENSG00000112149",1135
"ENSG00000008083",1136
"ENSG00000137198",1137
"ENSG00000137393",1138
"ENSG00000172197",1139
"ENSG00000227803",1140
"ENSG00000283480",1141
"ENSG00000124766",1142
"ENSG00000272168",1143
"ENSG00000146038",1144
"ENSG00000137261",1145
"ENSG00000111913",1146
"ENSG00000285801",1147
"ENSG00000079691",1148
"ENSG00000079689",1149
"ENSG00000124613",1150
"ENSG00000204389",1151
"ENSG00000168477",1152
