"gene_id","rank"
"ENSG00000168275.16",241
"ENSG00000228044.3",242
"ENSG00000280587.3",243
"ENSG00000077585.14",244
"ENSG00000198626.18",245
"ENSG00000133019.12",246
"ENSG00000233355.7",247
"ENSG00000180875.5",248
"ENSG00000182901.18",249
"ENSG00000117009.12",250
"ENSG00000180287.17",251
"ENSG00000272865.2",252
"ENSG00000162849.16",253
"ENSG00000232192.1",254
"ENSG00000289566.2",255
"ENSG00000162711.18",256
"ENSG00000235749.3",257
"ENSG00000130508.11",258
"ENSG00000151692.15",259
"ENSG00000235576.3",260
"ENSG00000236790.7",261
"ENSG00000115738.10",262
"ENSG00000143797.12",263
"ENSG00000151693.11",264
"ENSG00000134317.18",265
"ENSG00000171848.16",266
"ENSG00000115758.14",267
"ENSG00000224184.7",268
"ENSG00000230448.5",269
"ENSG00000287291.1",270
"ENSG00000197872.11",271
"ENSG00000170745.12",272
"ENSG00000118960.13",273
"ENSG00000084674.15",274
"ENSG00000218819.6",275
"ENSG00000233005.2",276
"ENSG00000235537.3",277
"ENSG00000232451.2",278
"ENSG00000119771.15",279
"ENSG00000084731.15",280
"ENSG00000162949.16",281
"ENSG00000158089.15",282
"ENSG00000013016.16",283
"ENSG00000158125.10",284
"ENSG00000228563.1",285
"ENSG00000152689.18",286
"ENSG00000232153.3",287
"ENSG00000150938.10",288
"ENSG00000115828.17",289
"ENSG00000237803.6",290
"ENSG00000227028.6",291
"ENSG00000183023.19",292
"ENSG00000287255.3",293
"ENSG00000152518.8",294
"ENSG00000152527.14",295
"ENSG00000236824.2",296
"ENSG00000230773.9",297
"ENSG00000279956.1",298
"ENSG00000282890.1",299
"ENSG00000170820.12",300
"ENSG00000179915.25",301
"ENSG00000228033.6",302
"ENSG00000214595.13",303
"ENSG00000143947.15",304
"ENSG00000115355.18",305
"ENSG00000115380.20",306
"ENSG00000271955.2",307
"ENSG00000286604.1",308
"ENSG00000285611.2",309
"ENSG00000119866.22",310
"ENSG00000226622.7",311
"ENSG00000286480.1",312
"ENSG00000143951.16",313
"ENSG00000169764.16",314
"ENSG00000197329.12",315
"ENSG00000204929.13",316
"ENSG00000143995.20",317
"ENSG00000235885.8",318
"ENSG00000236780.7",319
"ENSG00000289156.2",320
"ENSG00000115956.10",321
"ENSG00000163219.12",322
"ENSG00000169604.21",323
"ENSG00000196975.16",324
"ENSG00000231024.1",325
"ENSG00000288869.2",326
"ENSG00000135636.16",327
"ENSG00000176204.14",328
"ENSG00000234653.1",329
"ENSG00000034510.6",330
"ENSG00000068615.20",331
"ENSG00000222041.13",332
"ENSG00000163586.10",333
"ENSG00000291127.1",334
"ENSG00000240040.6",335
"ENSG00000211592.8",336
"ENSG00000158050.5",337
"ENSG00000121152.10",338
"ENSG00000144218.21",339
"ENSG00000115539.14",340
"ENSG00000170485.17",341
"ENSG00000071054.17",342
"ENSG00000115590.14",343
"ENSG00000287771.1",344
"ENSG00000115594.12",345
"ENSG00000115602.17",346
"ENSG00000115604.12",347
"ENSG00000115607.10",348
"ENSG00000115616.3",349
"ENSG00000170417.16",350
"ENSG00000115641.19",351
"ENSG00000144057.16",352
"ENSG00000198075.10",353
"ENSG00000172985.11",354
"ENSG00000169679.15",355
"ENSG00000172965.17",356
"ENSG00000280878.1",357
"ENSG00000153208.18",358
"ENSG00000286904.1",359
"ENSG00000144136.11",360
"ENSG00000169607.13",361
"ENSG00000125538.12",362
"ENSG00000136689.20",363
"ENSG00000240356.6",364
"ENSG00000175497.17",365
"ENSG00000226856.9",366
"ENSG00000019169.11",367
"ENSG00000155368.18",368
"ENSG00000074047.22",369
"ENSG00000286481.2",370
"ENSG00000226953.8",371
"ENSG00000152127.9",372
"ENSG00000152128.13",373
"ENSG00000144229.13",374
"ENSG00000168702.18",375
"ENSG00000075884.14",376
"ENSG00000228655.7",377
"ENSG00000231758.3",378
"ENSG00000257277.2",379
"ENSG00000121964.15",380
"ENSG00000169554.23",381
"ENSG00000226674.11",382
"ENSG00000231040.3",383
"ENSG00000168280.18",384
"ENSG00000150556.17",385
"ENSG00000286335.1",386
"ENSG00000162947.5",387
"ENSG00000230645.2",388
"ENSG00000115963.14",389
"ENSG00000183091.21",390
"ENSG00000157827.20",391
"ENSG00000162989.5",392
"ENSG00000226383.7",393
"ENSG00000115165.10",394
"ENSG00000123612.16",395
"ENSG00000007001.13",396
"ENSG00000153237.18",397
"ENSG00000153246.13",398
"ENSG00000224467.1",399
"ENSG00000144290.17",400
"ENSG00000197635.11",401
"ENSG00000078098.15",402
"ENSG00000182263.14",403
"ENSG00000236283.5",404
"ENSG00000153253.20",405
"ENSG00000136531.19",406
"ENSG00000178662.16",407
"ENSG00000144285.23",408
"ENSG00000169432.19",409
"ENSG00000136546.17",410
"ENSG00000235335.3",411
"ENSG00000198648.12",412
"ENSG00000163072.16",413
"ENSG00000073734.10",414
"ENSG00000073737.17",415
"ENSG00000081479.15",416
"ENSG00000204334.8",417
"ENSG00000091409.16",418
"ENSG00000115935.19",419
"ENSG00000128656.15",420
"ENSG00000289349.1",421
"ENSG00000224577.4",422
"ENSG00000128655.19",423
"ENSG00000229941.6",424
"ENSG00000079156.17",425
"ENSG00000287149.1",426
"ENSG00000163492.16",427
"ENSG00000234663.7",428
"ENSG00000115232.14",429
"ENSG00000115252.19",430
"ENSG00000287621.1",431
"ENSG00000170396.9",432
"ENSG00000138448.13",433
"ENSG00000227227.1",434
"ENSG00000064989.13",435
"ENSG00000231689.3",436
"ENSG00000144366.17",437
"ENSG00000168542.16",438
"ENSG00000204262.14",439
"ENSG00000138378.19",440
"ENSG00000288064.1",441
"ENSG00000168497.5",442
"ENSG00000233766.8",443
"ENSG00000144339.12",444
"ENSG00000225539.9",445
"ENSG00000081320.11",446
"ENSG00000272211.1",447
"ENSG00000138411.13",448
"ENSG00000115896.16",449
"ENSG00000119042.18",450
"ENSG00000238217.7",451
"ENSG00000163535.18",452
"ENSG00000118257.17",453
"ENSG00000114948.13",454
"ENSG00000144407.10",455
"ENSG00000078018.22",456
"ENSG00000168530.16",457
"ENSG00000021826.18",458
"ENSG00000178568.15",459
"ENSG00000273118.1",460
"ENSG00000197585.10",461
"ENSG00000174453.10",462
"ENSG00000229267.3",463
"ENSG00000144452.15",464
"ENSG00000115414.21",465
"ENSG00000237525.7",466
"ENSG00000235770.6",467
"ENSG00000197756.10",468
"ENSG00000115457.10",469
"ENSG00000115461.5",470
"ENSG00000231672.8",471
"ENSG00000188282.13",472
"ENSG00000291236.1",473
"ENSG00000288819.2",474
"ENSG00000018280.17",475
"ENSG00000116106.12",476
"ENSG00000123983.15",477
"ENSG00000152049.7",478
"ENSG00000135905.21",479
"ENSG00000081052.14",480
"ENSG00000169031.21",481
"ENSG00000236432.8",482
"ENSG00000115009.13",483
"ENSG00000232023.3",484
"ENSG00000135931.19",485
"ENSG00000227033.1",486
"ENSG00000224814.1",487
"ENSG00000144481.17",488
"ENSG00000235726.7",489
"ENSG00000144476.6",490
"ENSG00000163359.17",491
"ENSG00000132329.11",492
"ENSG00000288857.1",493
"ENSG00000233392.5",494
"ENSG00000224957.7",495
"ENSG00000144619.15",496
"ENSG00000091181.20",497
"ENSG00000223727.6",498
"ENSG00000235947.1",499
"ENSG00000235978.8",500
"ENSG00000196277.16",501
"ENSG00000270207.2",502
"ENSG00000227110.7",503
"ENSG00000071282.12",504
"ENSG00000182533.7",505
"ENSG00000196220.17",506
"ENSG00000134070.5",507
"ENSG00000157152.17",508
"ENSG00000132170.24",509
"ENSG00000144713.13",510
"ENSG00000180438.15",511
"ENSG00000170860.4",512
"ENSG00000131389.18",513
"ENSG00000154783.12",514
"ENSG00000131370.16",515
"ENSG00000131386.20",516
"ENSG00000228956.9",517
"ENSG00000183960.9",518
"ENSG00000287069.1",519
"ENSG00000231304.2",520
"ENSG00000282987.1",521
"ENSG00000151789.13",522
"ENSG00000225542.2",523
"ENSG00000223351.5",524
"ENSG00000228791.8",525
"ENSG00000077092.20",526
"ENSG00000163491.17",527
"ENSG00000033867.17",528
"ENSG00000163508.13",529
"ENSG00000144642.22",530
"ENSG00000235904.3",531
"ENSG00000203506.5",532
"ENSG00000287774.3",533
"ENSG00000289450.2",534
"ENSG00000144645.16",535
"ENSG00000144668.12",536
"ENSG00000235257.11",537
"ENSG00000144677.15",538
"ENSG00000168356.13",539
"ENSG00000170011.14",540
"ENSG00000280739.5",541
"ENSG00000231873.2",542
"ENSG00000168038.11",543
"ENSG00000114812.13",544
"ENSG00000225611.3",545
"ENSG00000163814.8",546
"ENSG00000173578.9",547
"ENSG00000183625.16",548
"ENSG00000160801.14",549
"ENSG00000068001.14",550
"ENSG00000088538.13",551
"ENSG00000162244.12",552
"ENSG00000023330.15",553
"ENSG00000010327.10",554
"ENSG00000163687.14",555
"ENSG00000242428.6",556
"ENSG00000144724.20",557
"ENSG00000241472.8",558
"ENSG00000163618.18",559
"ENSG00000244342.5",560
"ENSG00000224479.6",561
"ENSG00000163637.13",562
"ENSG00000163638.13",563
"ENSG00000241158.7",564
"ENSG00000241684.8",565
"ENSG00000144749.14",566
"ENSG00000183662.12",567
"ENSG00000114541.15",568
"ENSG00000187098.18",569
"ENSG00000163421.9",570
"ENSG00000121440.15",571
"ENSG00000242741.2",572
"ENSG00000113805.9",573
"ENSG00000185008.19",574
"ENSG00000169855.21",575
"ENSG00000243694.5",576
"ENSG00000114480.13",577
"ENSG00000175161.14",578
"ENSG00000206538.9",579
"ENSG00000179097.7",580
"ENSG00000044524.11",581
"ENSG00000285780.2",582
"ENSG00000080224.18",583
"ENSG00000279658.1",584
"ENSG00000239445.6",585
"ENSG00000239462.2",586
"ENSG00000144810.16",587
"ENSG00000144820.8",588
"ENSG00000154175.18",589
"ENSG00000144815.18",590
"ENSG00000287682.1",591
"ENSG00000170017.12",592
"ENSG00000242759.10",593
"ENSG00000239828.9",594
"ENSG00000273125.2",595
"ENSG00000163507.15",596
"ENSG00000163519.14",597
"ENSG00000114487.10",598
"ENSG00000241224.8",599
"ENSG00000228980.4",600
"ENSG00000242029.1",601
"ENSG00000153283.13",602
"ENSG00000091972.18",603
"ENSG00000240057.8",604
"ENSG00000144857.15",605
"ENSG00000072858.11",606
"ENSG00000242880.2",607
"ENSG00000289153.2",608
"ENSG00000185565.12",609
"ENSG00000239268.5",610
"ENSG00000243276.6",611
"ENSG00000031081.11",612
"ENSG00000240661.3",613
"ENSG00000163430.12",614
"ENSG00000051341.15",615
"ENSG00000180353.11",616
"ENSG00000114013.16",617
"ENSG00000173175.16",618
"ENSG00000160145.16",619
"ENSG00000082781.12",620
"ENSG00000173706.15",621
"ENSG00000114544.17",622
"ENSG00000250012.2",623
"ENSG00000144908.14",624
"ENSG00000246022.4",625
"ENSG00000187715.13",626
"ENSG00000014257.17",627
"ENSG00000248724.6",628
"ENSG00000144868.14",629
"ENSG00000170819.5",630
"ENSG00000091513.16",631
"ENSG00000244062.1",632
"ENSG00000174640.15",633
"ENSG00000288700.2",634
"ENSG00000240086.7",635
"ENSG00000073711.11",636
"ENSG00000158258.16",637
"ENSG00000249417.1",638
"ENSG00000069849.11",639
"ENSG00000120756.13",640
"ENSG00000144935.17",641
"ENSG00000163710.9",642
"ENSG00000268129.2",643
"ENSG00000181804.15",644
"ENSG00000289986.1",645
"ENSG00000152952.13",646
"ENSG00000243415.2",647
"ENSG00000242440.2",648
"ENSG00000285557.1",649
"ENSG00000144891.19",650
"ENSG00000169908.12",651
"ENSG00000169903.7",652
"ENSG00000018408.15",653
"ENSG00000196428.13",654
"ENSG00000163646.12",655
"ENSG00000144893.13",656
"ENSG00000174944.9",657
"ENSG00000169313.10",658
"ENSG00000242908.6",659
"ENSG00000291076.1",660
"ENSG00000114771.14",661
"ENSG00000238755.3",662
"ENSG00000114805.18",663
"ENSG00000163659.13",664
"ENSG00000240875.6",665
"ENSG00000197980.14",666
"ENSG00000243629.2",667
"ENSG00000241135.8",668
"ENSG00000243176.8",669
"ENSG00000197415.12",670
"ENSG00000178053.21",671
"ENSG00000118855.21",672
"ENSG00000113810.16",673
"ENSG00000289884.1",674
"ENSG00000121871.4",675
"ENSG00000174776.12",676
"ENSG00000244227.9",677
"ENSG00000244706.4",678
"ENSG00000206120.11",679
"ENSG00000085276.19",680
"ENSG00000241479.1",681
"ENSG00000286856.1",682
"ENSG00000154310.17",683
"ENSG00000144959.11",684
"ENSG00000114346.14",685
"ENSG00000169760.18",686
"ENSG00000223715.3",687
"ENSG00000231574.7",688
"ENSG00000286003.1",689
"ENSG00000197584.13",690
"ENSG00000237978.6",691
"ENSG00000229102.1",692
"ENSG00000114450.11",693
"ENSG00000242808.12",694
"ENSG00000241231.2",695
"ENSG00000239381.7",696
"ENSG00000053524.13",697
"ENSG00000176597.12",698
"ENSG00000172578.12",699
"ENSG00000242522.1",700
"ENSG00000229433.2",701
"ENSG00000073803.14",702
"ENSG00000073792.16",703
"ENSG00000058866.15",704
"ENSG00000145192.13",705
"ENSG00000113905.5",706
"ENSG00000113889.14",707
"ENSG00000073282.14",708
"ENSG00000090530.10",709
"ENSG00000163347.6",710
"ENSG00000228730.2",711
"ENSG00000114279.15",712
"ENSG00000231383.2",713
"ENSG00000180611.7",714
"ENSG00000127249.15",715
"ENSG00000114315.4",716
"ENSG00000145014.18",717
"ENSG00000072274.14",718
"ENSG00000163958.14",719
"ENSG00000235897.1",720
"ENSG00000145107.16",721
"ENSG00000182899.17",722
"ENSG00000291192.1",723
"ENSG00000286705.2",724
"ENSG00000013810.21",725
"ENSG00000152953.13",726
"ENSG00000287117.1",727
"ENSG00000109667.12",728
"ENSG00000109684.16",729
"ENSG00000249631.7",730
"ENSG00000248300.1",731
"ENSG00000249988.1",732
"ENSG00000163145.13",733
"ENSG00000004468.13",734
"ENSG00000248138.5",735
"ENSG00000169744.13",736
"ENSG00000109805.10",737
"ENSG00000286046.1",738
"ENSG00000145147.20",739
"ENSG00000185774.16",740
"ENSG00000249948.7",741
"ENSG00000248837.7",742
"ENSG00000249547.1",743
"ENSG00000250137.1",744
"ENSG00000091490.11",745
"ENSG00000286321.1",746
"ENSG00000169851.16",747
"ENSG00000251129.3",748
"ENSG00000286212.2",749
"ENSG00000288321.1",750
"ENSG00000250954.6",751
"ENSG00000250723.7",752
"ENSG00000248685.6",753
"ENSG00000197057.10",754
"ENSG00000251438.1",755
"ENSG00000174145.8",756
"ENSG00000121895.8",757
"ENSG00000109814.12",758
"ENSG00000168421.14",759
"ENSG00000074966.11",760
"ENSG00000134853.12",761
"ENSG00000157404.17",762
"ENSG00000109265.15",763
"ENSG00000163453.11",764
"ENSG00000250333.2",765
"ENSG00000150471.17",766
"ENSG00000197888.3",767
"ENSG00000196620.10",768
"ENSG00000109181.12",769
"ENSG00000171234.14",770
"ENSG00000156096.14",771
"ENSG00000284695.1",772
"ENSG00000109193.12",773
"ENSG00000132465.12",774
"ENSG00000080493.19",775
"ENSG00000145321.13",776
"ENSG00000156140.10",777
"ENSG00000163631.17",778
"ENSG00000169429.12",779
"ENSG00000163739.5",780
"ENSG00000163734.4",781
"ENSG00000163738.19",782
"ENSG00000124882.4",783
"ENSG00000109321.11",784
"ENSG00000169116.11",785
"ENSG00000169245.6",786
"ENSG00000189157.14",787
"ENSG00000287401.1",788
"ENSG00000272414.6",789
"ENSG00000138758.12",790
"ENSG00000249036.1",791
"ENSG00000138759.20",792
"ENSG00000138772.13",793
"ENSG00000251442.8",794
"ENSG00000249307.8",795
"ENSG00000138669.10",796
"ENSG00000145284.12",797
"ENSG00000286035.1",798
"ENSG00000145287.11",799
"ENSG00000138678.11",800
"ENSG00000138639.18",801
"ENSG00000109339.24",802
"ENSG00000250062.5",803
"ENSG00000163629.13",804
"ENSG00000170509.12",805
"ENSG00000152583.13",806
"ENSG00000118785.15",807
"ENSG00000246375.5",808
"ENSG00000185477.5",809
"ENSG00000251095.8",810
"ENSG00000288563.1",811
"ENSG00000145335.17",812
"ENSG00000138722.10",813
"ENSG00000184305.16",814
"ENSG00000138696.11",815
"ENSG00000182168.15",816
"ENSG00000163116.10",817
"ENSG00000251620.3",818
"ENSG00000168785.8",819
"ENSG00000246090.9",820
"ENSG00000198099.10",821
"ENSG00000187758.8",822
"ENSG00000196616.14",823
"ENSG00000248144.6",824
"ENSG00000248676.1",825
"ENSG00000070190.13",826
"ENSG00000245322.8",827
"ENSG00000164035.10",828
"ENSG00000286150.1",829
"ENSG00000153064.12",830
"ENSG00000138821.14",831
"ENSG00000109320.14",832
"ENSG00000138778.14",833
"ENSG00000169836.5",834
"ENSG00000245384.2",835
"ENSG00000248242.1",836
"ENSG00000248373.7",837
"ENSG00000138780.15",838
"ENSG00000249635.1",839
"ENSG00000155011.9",840
"ENSG00000164023.15",841
"ENSG00000245293.5",842
"ENSG00000138795.10",843
"ENSG00000234492.6",844
"ENSG00000109475.17",845
"ENSG00000164089.9",846
"ENSG00000188517.17",847
"ENSG00000005059.16",848
"ENSG00000170522.10",849
"ENSG00000138792.10",850
"ENSG00000248656.3",851
"ENSG00000145362.21",852
"ENSG00000248152.2",853
"ENSG00000180801.14",854
"ENSG00000236922.10",855
"ENSG00000288921.1",856
"ENSG00000164100.9",857
"ENSG00000164099.3",858
"ENSG00000172403.11",859
"ENSG00000250938.8",860
"ENSG00000138685.17",861
"ENSG00000164056.11",862
"ENSG00000249464.8",863
"ENSG00000196159.14",864
"ENSG00000286251.2",865
"ENSG00000249618.6",866
"ENSG00000251388.1",867
"ENSG00000250777.2",868
"ENSG00000251372.7",869
"ENSG00000250501.3",870
"ENSG00000250195.1",871
"ENSG00000170153.11",872
"ENSG00000248810.4",873
"ENSG00000109452.13",874
"ENSG00000249806.1",875
"ENSG00000183090.5",876
"ENSG00000250361.9",877
"ENSG00000164161.10",878
"ENSG00000250406.2",879
"ENSG00000237136.8",880
"ENSG00000151617.17",881
"ENSG00000071205.12",882
"ENSG00000287292.1",883
"ENSG00000234828.9",884
"ENSG00000170390.16",885
"ENSG00000164142.16",886
"ENSG00000290441.1",887
"ENSG00000137462.9",888
"ENSG00000145428.15",889
"ENSG00000171560.17",890
"ENSG00000120251.22",891
"ENSG00000286133.2",892
"ENSG00000249275.1",893
"ENSG00000286862.1",894
"ENSG00000287226.1",895
"ENSG00000248429.5",896
"ENSG00000168843.14",897
"ENSG00000145416.14",898
"ENSG00000052802.13",899
"ENSG00000038295.8",900
"ENSG00000129116.20",901
"ENSG00000250266.3",902
"ENSG00000174473.16",903
"ENSG00000109586.12",904
"ENSG00000164107.9",905
"ENSG00000237125.13",906
"ENSG00000250708.3",907
"ENSG00000248174.8",908
"ENSG00000164120.14",909
"ENSG00000145451.13",910
"ENSG00000150625.17",911
"ENSG00000150630.4",912
"ENSG00000249084.1",913
"ENSG00000251504.1",914
"ENSG00000218336.9",915
"ENSG00000173320.12",916
"ENSG00000254233.1",917
"ENSG00000251139.2",918
"ENSG00000289197.2",919
"ENSG00000186352.9",920
"ENSG00000154553.17",921
"ENSG00000083857.15",922
"ENSG00000250579.3",923
"ENSG00000145545.12",924
"ENSG00000248677.2",925
"ENSG00000112902.12",926
"ENSG00000248537.1",927
"ENSG00000145491.12",928
"ENSG00000164236.12",929
"ENSG00000169862.21",930
"ENSG00000248457.1",931
"ENSG00000248145.2",932
"ENSG00000039139.11",933
"ENSG00000251423.3",934
"ENSG00000261360.3",935
"ENSG00000154122.14",936
"ENSG00000249332.2",937
"ENSG00000183580.10",938
"ENSG00000154153.15",939
"ENSG00000145555.15",940
"ENSG00000176788.9",941
"ENSG00000215196.5",942
"ENSG00000291102.1",943
"ENSG00000248874.5",944
"ENSG00000286134.2",945
"ENSG00000245662.4",946
"ENSG00000251654.2",947
"ENSG00000250337.9",948
"ENSG00000250453.2",949
"ENSG00000286432.1",950
"ENSG00000254138.1",951
"ENSG00000113361.13",952
"ENSG00000151388.11",953
"ENSG00000168685.15",954
"ENSG00000152620.13",955
"ENSG00000164188.9",956
"ENSG00000079215.15",957
"ENSG00000274441.1",958
"ENSG00000248587.8",959
"ENSG00000168621.15",960
"ENSG00000164318.18",961
"ENSG00000113594.10",962
"ENSG00000244968.7",963
"ENSG00000082074.19",964
"ENSG00000113600.12",965
"ENSG00000145592.14",966
"ENSG00000112936.20",967
"ENSG00000182836.10",968
"ENSG00000112964.14",969
"ENSG00000198865.10",970
"ENSG00000250722.6",971
"ENSG00000286271.3",972
"ENSG00000287263.3",973
"ENSG00000286656.2",974
"ENSG00000112972.15",975
"ENSG00000070193.5",976
"ENSG00000249203.2",977
"ENSG00000164588.8",978
"ENSG00000170571.12",979
"ENSG00000151883.19",980
"ENSG00000164171.11",981
"ENSG00000134363.12",982
"ENSG00000185305.12",983
"ENSG00000249069.8",984
"ENSG00000287367.2",985
"ENSG00000113088.6",986
"ENSG00000164512.18",987
"ENSG00000145632.15",988
"ENSG00000152932.8",989
"ENSG00000248475.5",990
"ENSG00000113448.20",991
"ENSG00000035499.13",992
"ENSG00000164181.14",993
"ENSG00000049192.15",994
"ENSG00000123219.13",995
"ENSG00000251391.5",996
"ENSG00000286062.2",997
"ENSG00000069020.19",998
